637529873801410000;0.65962947
637529873842340000;0.65962947
637529874360409998;0.65858100
637529874400400000;0.65814745
637529874768510000;0.65946523
637529875712410000;0.65942920
637529875751550000;0.65942920
637529875864400000;0.65942920
637529875879370000;0.65942920
637529876162679998;0.65942920
637529877251350000;0.65772688
637529877521630002;0.65772688
637529878014530000;0.65696584
637529878210330000;0.65696584
637529879372400000;0.65861809
637529879413460000;0.65861809
637529879464510000;0.65861809
637529879464690002;0.65861809
637529880991370000;0.65974963
637529881035430000;0.65897858
637529881517750000;0.65963948
637529881582880002;0.65963948
637529881601600000;0.65963948
637529881606329998;0.65963948
637529882476460000;0.65989984
637529882531320000;0.65989984
637529882549330000;0.65989984
637529882802720000;0.65989984
637529884801400002;0.65915883
637529884843330000;0.65915883
637529886131390000;0.65749910
637529886131520000;0.65749910
637529886172349998;0.65749910
637529886175390000;0.65749910
637529886306329998;0.65749910
637529886315470000;0.65749910
637529888252320002;0.65996993
637529888438780000;0.65996993
637529888443350000;0.65996993
637529888478860000;0.66040418
637529888512520000;0.66110134
637529889507310000;0.66005004
637529889514370000;0.66005004
637529889547330000;0.66005004
637529889556380000;0.66005004
637529889688640000;0.66005004
637529891873560000;0.66109146
637529891891490000;0.66109146
637529891899380000;0.66039051
637529891906329998;0.66039051
637529893114340000;0.65993989
637529893127310000;0.65993989
637529893153460000;0.65993989
637529893213400000;0.65926898
637529893216530002;0.65926898
637529893222380000;0.65926898
637529895295409998;0.65765678
637529895303400000;0.65765678
637529895307640000;0.65765678
637529895309650000;0.65765678
637529896613699998;0.65937913
637529896622710000;0.65937913
637529896635600000;0.65937913
637529896636390000;0.65937913
637529896639489998;0.65937913
637529896650550000;0.66095078
637529898116380000;0.66010011
637529898169400000;0.66010011
637529898171570000;0.66010011
637529898695300000;0.65929902
637529898698400000;0.65929902
637529898701360000;0.65929902
637529898701370000;0.65929902
637529900024400000;0.66017021
637529900027310000;0.66017021
637529900027360000;0.66017021
637529900027390000;0.66017021
637529900027400000;0.66017021
637529900027579998;0.66017021
637529900028360000;0.66017021
637529901607310000;0.65883839
637529901607340000;0.65883839
637529901707380000;0.65883839
637529901707520000;0.65883839
637529902203320000;0.65816748
637529902215350000;0.65816748
637529903468300000;0.65816748
637529903468430000;0.65816748
637529903469340000;0.65816748
637529903469350000;0.65816748
637529903472780002;0.65816748
637529904535620000;0.65750658
637529904540790000;0.65750658
637529904644330000;0.65758926
637529904652490000;0.65758926
637529905221380000;0.65736638
