637529873809480000;0.00027448
637529874368460000;0.00027415
637529874780409998;0.00027415
637529875719330000;0.00027412
637529875873330000;0.00027415
637529876171600000;0.00027415
637529877265430000;0.00027445
637529878022360000;0.00027494
637529878218340002;0.00027414
637529879379310000;0.00027422
637529879472360000;0.00027422
637529879474350000;0.00027422
637529880998369998;0.00027417
637529881548480000;0.00027452
637529881591450000;0.00027452
637529882512380000;0.00027422
637529882538360000;0.00027422
637529884810400000;0.00027426
637529886139370000;0.00027426
637529886140460000;0.00027426
637529886302390000;0.00027458
637529888299540000;0.00027457
637529888476740000;0.00027457
637529888497930000;0.00027457
637529888506659998;0.00027457
637529889516370000;0.00027335
637529889523360000;0.00027335
637529891881480000;0.00027376
637529891899420000;0.00027376
637529891907470000;0.00027376
637529893121480000;0.00027347
637529893135460000;0.00027347
637529893222349998;0.00027347
637529893224480000;0.00027347
637529895310690000;0.00027252
637529895312480000;0.00027252
637529895319340000;0.00027252
637529895323760000;0.00027252
637529896636940000;0.00027316
637529896640710000;0.00027316
637529898125420000;0.00027236
637529898179500000;0.00027236
637529898703340002;0.00027236
637529898706580000;0.00027236
637529898709340000;0.00027236
637529898710420000;0.00027236
637529900032670000;0.00027259
637529901615390000;0.00027275
637529901615500000;0.00027275
637529903476310000;0.00027295
637529903476350000;0.00027295
637529903476360000;0.00027295
637529903477540000;0.00027295
637529903485309998;0.00027295
637529904544470000;0.00027295
637529904553550000;0.00027295
637529906849500000;0.00027330
637529906850300000;0.00027330
637529906850309998;0.00027330
637529906851380000;0.00027330
637529906851390000;0.00027330
637529908115309998;0.00027301
637529908129330000;0.00027301
637529909822349998;0.00027287
637529910036380000;0.00027287
637529910043320000;0.00027287
637529911719560000;0.00027277
637529911722550002;0.00027277
637529912255460000;0.00027315
637529914456440000;0.00027334
637529915337340000;0.00027320
637529915344460000;0.00027320
637529916712460000;0.00027320
637529916749420000;0.00027320
637529918219270000;0.00027284
637529918828340002;0.00027284
637529918828360000;0.00027284
637529922129420000;0.00027277
637529923792340000;0.00027258
637529925857349998;0.00027258
637529925907330000;0.00027258
637529925907370000;0.00027258
637529927077340000;0.00027238
637529927558590000;0.00027238
637529927705409998;0.00027238
637529929461340000;0.00027178
637529929469530000;0.00027178
637529929480330000;0.00027178
637529930701360000;0.00027209
637529930800320000;0.00027209
637529932886360000;0.00027094
637529932889480000;0.00027094
637529932898400000;0.00027094
637529934099420000;0.00027066
637529935366410000;0.00027073
637529936265570000;0.00027134
637529936273330000;0.00027134
637529936273340002;0.00027134
637529936275440000;0.00027134
637529937188320000;0.00027143
637529938518390000;0.00027188
637529939833360000;0.00027245
637529939834350000;0.00027245
637529939834660000;0.00027245
637529939838320000;0.00027245
637529939840350000;0.00027245
